r,K,H,t_year,A,P2025
0.15,497.2965588411596,0.14583333333333331,45,5.29,92.33880715059838
0.15,497.2965588411596,0.16666666666666666,45,5.29,40.765588068677914
0.15,497.2965588411596,0.1875,45,5.29,16.801995642410816
0.15,497.2965588411596,0.20833333333333331,45,5.29,6.717845519694265
0.15,497.2965588411596,0.22916666666666666,45,5.29,2.652546418216194
0.15,497.2965588411596,0.25,45,5.29,1.0421339674875332
0.15,497.2965588411596,0.2708333333333333,45,5.29,0.4086265039400492
0.15,497.2965588411596,0.29166666666666663,45,5.29,0.16010047479926562
0.15,497.2965588411596,0.3125,45,5.29,0.06270852932716801
0.15,497.2965588411596,0.3333333333333333,45,5.29,0.02455889703060832
0.15,497.2965588411596,0.35416666666666663,45,5.29,0.009617691229943548
0.15,497.2965588411596,0.375,45,5.29,0.0037663863177834268
0.15,497.2965588411596,0.3958333333333333,45,5.29,0.0014749448705487782
0.15,497.2965588411596,0.41666666666666663,45,5.29,5.775977525928593e-4
0.15,497.2965588411596,0.4375,45,5.29,2.2619068970552633e-4
0.15,497.2965588411596,0.4583333333333333,45,5.29,8.857757130199612e-5
0.15,497.2965588411596,0.47916666666666663,45,5.29,3.46874790781745e-5
0.15,497.2965588411596,0.5,45,5.29,1.3583812558700186e-5
0.15,557.478944942956,0,45,5.29,554.0472025033914
0.15,557.478944942956,0.020833333333333332,45,5.29,548.7986982400041
0.15,557.478944942956,0.041666666666666664,45,5.29,535.8366894468561
0.15,557.478944942956,0.0625,45,5.29,505.35712814385823
0.15,557.478944942956,0.08333333333333333,45,5.29,441.2621481250159
0.15,557.478944942956,0.10416666666666666,45,5.29,333.31117305655977
0.15,557.478944942956,0.125,45,5.29,205.1507231084828
0.15,557.478944942956,0.14583333333333331,45,5.29,103.51356725162623
0.15,557.478944942956,0.16666666666666666,45,5.29,45.699003185269504
0.15,557.478944942956,0.1875,45,5.29,18.8353581723841
0.15,557.478944942956,0.20833333333333331,45,5.29,7.530833194052169
0.15,557.478944942956,0.22916666666666666,45,5.29,2.973555220420702
0.15,557.478944942956,0.25,45,5.29,1.1682520909414384
0.15,557.478944942956,0.2708333333333333,45,5.29,0.458078119066552
0.15,557.478944942956,0.29166666666666663,45,5.29,0.17947569149471815
0.15,557.478944942956,0.3125,45,5.29,0.0702974596279081
0.15,557.478944942956,0.3333333333333333,45,5.29,0.027530992849599138
0.15,557.478944942956,0.35416666666666663,45,5.29,0.010781615646306144
0.15,557.478944942956,0.375,45,5.29,0.00422219103140053
0.15,557.478944942956,0.3958333333333333,45,5.29,0.0016534413835451272
0.15,557.478944942956,0.41666666666666663,45,5.29,6.474981175563264e-4
0.15,557.478944942956,0.4375,45,5.29,2.5356408527498495e-4
0.15,557.478944942956,0.4583333333333333,45,5.29,9.929714999459438e-5
0.15,557.478944942956,0.47916666666666663,45,5.29,3.888532686470517e-5
0.15,557.478944942956,0.5,45,5.29,1.5227713441600207e-5
0.15,617.6613310447524,0,45,5.29,613.8591164100076
0.15,617.6613310447524,0.020833333333333332,45,5.29,608.04401225455
0.15,617.6613310447524,0.041666666666666664,45,5.29,593.6826956939599
0.15,617.6613310447524,0.0625,45,5.29,559.9127272048429
0.15,617.6613310447524,0.08333333333333333,45,5.29,488.89840275214834
0.15,617.6613310447524,0.10416666666666666,45,5.29,369.293629238802
0.15,617.6613310447524,0.125,45,5.29,227.29767617133038
0.15,617.6613310447524,0.14583333333333331,45,5.29,114.68832735265406
0.15,617.6613310447524,0.16666666666666666,45,5.29,50.6324183018611
0.15,617.6613310447524,0.1875,45,5.29,20.868720702357383
0.15,617.6613310447524,0.20833333333333331,45,5.29,8.343820868410075
0.15,617.6613310447524,0.22916666666666666,45,5.29,3.2945640226252095
0.15,617.6613310447524,0.25,45,5.29,1.2943702143953437
0.15,617.6613310447524,0.2708333333333333,45,5.29,0.5075297341930547
0.15,617.6613310447524,0.29166666666666663,45,5.29,0.1988509081901707
0.15,617.6613310447524,0.3125,45,5.29,0.07788638992864817
0.15,617.6613310447524,0.3333333333333333,45,5.29,0.030503088668589955
0.15,617.6613310447524,0.35416666666666663,45,5.29,0.011945540062668738
0.15,617.6613310447524,0.375,45,5.29,0.0046779957450176326
0.15,617.6613310447524,0.3958333333333333,45,5.29,0.0018319378965414763
0.15,617.6613310447524,0.41666666666666663,45,5.29,7.173984825197935e-4
0.15,617.6613310447524,0.4375,45,5.29,2.8093748084444356e-4
0.15,617.6613310447524,0.4583333333333333,45,5.29,1.1001672868719264e-4
0.15,617.6613310447524,0.47916666666666663,45,5.29,4.3083174651235844e-5
0.15,617.6613310447524,0.5,45,5.29,1.687161432450023e-5
0.15,677.8437171465488,0,45,5.29,673.6710303166237
0.15,677.8437171465488,0.020833333333333332,45,5.29,667.289326269096
0.15,677.8437171465488,0.041666666666666664,45,5.29,651.5287019410637
0.15,677.8437171465488,0.0625,45,5.29,614.4683262658276
0.15,677.8437171465488,0.08333333333333333,45,5.29,536.5346573792807
0.15,677.8437171465488,0.10416666666666666,45,5.29,405.27608542104423
0.15,677.8437171465488,0.125,45,5.29,249.44462923417794
0.15,677.8437171465488,0.14583333333333331,45,5.29,125.86308745368189
0.15,677.8437171465488,0.16666666666666666,45,5.29,55.5658334184527
0.15,677.8437171465488,0.1875,45,5.29,22.902083232330668
0.15,677.8437171465488,0.20833333333333331,45,5.29,9.15680854276798
0.15,677.8437171465488,0.22916666666666666,45,5.29,3.615572824829717
0.15,677.8437171465488,0.25,45,5.29,1.420488337849249
0.15,677.8437171465488,0.2708333333333333,45,5.29,0.5569813493195576
0.15,677.8437171465488,0.29166666666666663,45,5.29,0.21822612488562323
0.15,677.8437171465488,0.3125,45,5.29,0.08547532022938825
0.15,677.8437171465488,0.3333333333333333,45,5.29,0.03347518448758077
0.15,677.8437171465488,0.35416666666666663,45,5.29,0.013109464479031333
0.15,677.8437171465488,0.375,45,5.29,0.005133800458634735
0.15,677.8437171465488,0.3958333333333333,45,5.29,0.0020104344095378253
0.15,677.8437171465488,0.41666666666666663,45,5.29,7.872988474832605e-4
0.15,677.8437171465488,0.4375,45,5.29,3.083108764139022e-4
0.15,677.8437171465488,0.4583333333333333,45,5.29,1.207363073797909e-4
0.15,677.8437171465488,0.47916666666666663,45,5.29,4.728102243776651e-5
0.15,677.8437171465488,0.5,45,5.29,1.8515515207400253e-5
0.15,738.0261032483452,0,45,5.29,733.4829442232398
0.15,738.0261032483452,0.020833333333333332,45,5.29,726.5346402836419
0.15,738.0261032483452,0.041666666666666664,45,5.29,709.3747081881675
0.15,738.0261032483452,0.0625,45,5.29,669.0239253268123
0.15,738.0261032483452,0.08333333333333333,45,5.29,584.1709120064131
0.15,738.0261032483452,0.10416666666666666,45,5.29,441.2585416032865
0.15,738.0261032483452,0.125,45,5.29,271.5915822970255
0.15,738.0261032483452,0.14583333333333331,45,5.29,137.0378475547097
0.15,738.0261032483452,0.16666666666666666,45,5.29,60.499248535044295
0.15,738.0261032483452,0.1875,45,5.29,24.935445762303953
0.15,738.0261032483452,0.20833333333333331,45,5.29,9.969796217125884
0.15,738.0261032483452,0.22916666666666666,45,5.29,3.9365816270342244
0.15,738.0261032483452,0.25,45,5.29,1.5466064613031543
0.15,738.0261032483452,0.2708333333333333,45,5.29,0.6064329644460603
0.15,738.0261032483452,0.29166666666666663,45,5.29,0.23760134158107576
0.15,738.0261032483452,0.3125,45,5.29,0.09306425053012833
0.15,738.0261032483452,0.3333333333333333,45,5.29,0.036447280306571586
0.15,738.0261032483452,0.35416666666666663,45,5.29,0.014273388895393929
0.15,738.0261032483452,0.375,45,5.29,0.005589605172251838
0.15,738.0261032483452,0.3958333333333333,45,5.29,0.0021889309225341744
0.15,738.0261032483452,0.41666666666666663,45,5.29,8.571992124467276e-4
0.15,738.0261032483452,0.4375,45,5.29,3.356842719833608e-4
0.15,738.0261032483452,0.4583333333333333,45,5.29,1.3145588607238915e-4
0.15,738.0261032483452,0.47916666666666663,45,5.29,5.147887022429719e-5
0.15,738.0261032483452,0.5,45,5.29,2.0159416090300278e-5
0.15,798.2084893501416,0,45,5.29,793.2948581298559
0.15,798.2084893501416,0.020833333333333332,45,5.29,785.7799542981878
0.15,798.2084893501416,0.041666666666666664,45,5.29,767.2207144352712
0.15,798.2084893501416,0.0625,45,5.29,723.579524387797
0.15,798.2084893501416,0.08333333333333333,45,5.29,631.8071666335455
0.15,798.2084893501416,0.10416666666666666,45,5.29,477.24099778552875
0.15,798.2084893501416,0.125,45,5.29,293.7385353598731
0.15,798.2084893501416,0.14583333333333331,45,5.29,148.21260765573754
0.15,798.2084893501416,0.16666666666666666,45,5.29,65.43266365163589
0.15,798.2084893501416,0.1875,45,5.29,26.968808292277235
0.15,798.2084893501416,0.20833333333333331,45,5.29,10.782783891483788
0.15,798.2084893501416,0.22916666666666666,45,5.29,4.257590429238732
0.15,798.2084893501416,0.25,45,5.29,1.6727245847570595
0.15,798.2084893501416,0.2708333333333333,45,5.29,0.6558845795725631
0.15,798.2084893501416,0.29166666666666663,45,5.29,0.25697655827652827
0.15,798.2084893501416,0.3125,45,5.29,0.10065318083086841
0.15,798.2084893501416,0.3333333333333333,45,5.29,0.03941937612556241
0.15,798.2084893501416,0.35416666666666663,45,5.29,0.015437313311756524
0.15,798.2084893501416,0.375,45,5.29,0.0060454098858689406
0.15,798.2084893501416,0.3958333333333333,45,5.29,0.002367427435530523
0.15,798.2084893501416,0.41666666666666663,45,5.29,9.270995774101947e-4
0.15,798.2084893501416,0.4375,45,5.29,3.630576675528194e-4
0.15,798.2084893501416,0.4583333333333333,45,5.29,1.4217546476498743e-4
0.15,798.2084893501416,0.47916666666666663,45,5.29,5.567671801082786e-5
0.15,798.2084893501416,0.5,45,5.29,2.18033169732003e-5
0.15,858.390875451938,0,45,5.29,853.1067720364721
0.15,858.390875451938,0.020833333333333332,45,5.29,845.0252683127337
0.15,858.390875451938,0.041666666666666664,45,5.29,825.066720682375
0.15,858.390875451938,0.0625,45,5.29,778.1351234487818
0.15,858.390875451938,0.08333333333333333,45,5.29,679.443421260678
0.15,858.390875451938,0.10416666666666666,45,5.29,513.223453967771
0.15,858.390875451938,0.125,45,5.29,315.8854884227207
0.15,858.390875451938,0.14583333333333331,45,5.29,159.38736775676537
0.15,858.390875451938,0.16666666666666666,45,5.29,70.36607876822748
0.15,858.390875451938,0.1875,45,5.29,29.00217082225052
0.15,858.390875451938,0.20833333333333331,45,5.29,11.595771565841694
0.15,858.390875451938,0.22916666666666666,45,5.29,4.57859923144324
0.15,858.390875451938,0.25,45,5.29,1.7988427082109648
0.15,858.390875451938,0.2708333333333333,45,5.29,0.7053361946990658
0.15,858.390875451938,0.29166666666666663,45,5.29,0.2763517749719808
0.15,858.390875451938,0.3125,45,5.29,0.10824211113160849
0.15,858.390875451938,0.3333333333333333,45,5.29,0.04239147194455322
0.15,858.390875451938,0.35416666666666663,45,5.29,0.01660123772811912
0.15,858.390875451938,0.375,45,5.29,0.006501214599486043
0.15,858.390875451938,0.3958333333333333,45,5.29,0.0025459239485268723
0.15,858.390875451938,0.41666666666666663,45,5.29,9.969999423736617e-4
0.15,858.390875451938,0.4375,45,5.29,3.9043106312227797e-4
0.15,858.390875451938,0.4583333333333333,45,5.29,1.5289504345758568e-4
0.15,858.390875451938,0.47916666666666663,45,5.29,5.987456579735853e-5
0.15,858.390875451938,0.5,45,5.29,2.344721785610032e-5
0.15,918.5732615537344,0,45,5.29,912.9186859430882
0.15,918.5732615537344,0.020833333333333332,45,5.29,904.2705823272796
0.15,918.5732615537344,0.041666666666666664,45,5.29,882.9127269294788
0.15,918.5732615537344,0.0625,45,5.29,832.6907225097664
0.15,918.5732615537344,0.08333333333333333,45,5.29,727.0796758878104
0.15,918.5732615537344,0.10416666666666666,45,5.29,549.2059101500133
0.15,918.5732615537344,0.125,45,5.29,338.03244148556826
0.15,918.5732615537344,0.14583333333333331,45,5.29,170.56212785779323
0.15,918.5732615537344,0.16666666666666666,45,5.29,75.29949388481907
0.15,918.5732615537344,0.1875,45,5.29,31.035533352223805
0.15,918.5732615537344,0.20833333333333331,45,5.29,12.408759240199599
0.15,918.5732615537344,0.22916666666666666,45,5.29,4.899608033647747
0.15,918.5732615537344,0.25,45,5.29,1.9249608316648703
0.15,918.5732615537344,0.2708333333333333,45,5.29,0.7547878098255686
0.15,918.5732615537344,0.29166666666666663,45,5.29,0.2957269916674334
0.15,918.5732615537344,0.3125,45,5.29,0.11583104143234857
0.15,918.5732615537344,0.3333333333333333,45,5.29,0.04536356776354404
0.15,918.5732615537344,0.35416666666666663,45,5.29,0.017765162144481716
0.15,918.5732615537344,0.375,45,5.29,0.006957019313103146
0.15,918.5732615537344,0.3958333333333333,45,5.29,0.002724420461523221
0.15,918.5732615537344,0.41666666666666663,45,5.29,0.0010669003073371288
0.15,918.5732615537344,0.4375,45,5.29,4.178044586917366e-4
0.15,918.5732615537344,0.4583333333333333,45,5.29,1.6361462215018393e-4
0.15,918.5732615537344,0.47916666666666663,45,5.29,6.40724135838892e-5
0.15,918.5732615537344,0.5,45,5.29,2.5091118739000346e-5
0.15,978.7556476555308,0,45,5.29,972.7305998497044
0.15,978.7556476555308,0.020833333333333332,45,5.29,963.5158963418255
0.15,978.7556476555308,0.041666666666666664,45,5.29,940.7587331765826
0.15,978.7556476555308,0.0625,45,5.29,887.2463215707511
0.15,978.7556476555308,0.08333333333333333,45,5.29,774.7159305149428
0.15,978.7556476555308,0.10416666666666666,45,5.29,585.1883663322556
0.15,978.7556476555308,0.125,45,5.29,360.1793945484158
0.15,978.7556476555308,0.14583333333333331,45,5.29,181.73688795882106
0.15,978.7556476555308,0.16666666666666666,45,5.29,80.23290900141068
0.15,978.7556476555308,0.1875,45,5.29,33.06889588219709
0.15,978.7556476555308,0.20833333333333331,45,5.29,13.221746914557503
0.15,978.7556476555308,0.22916666666666666,45,5.29,5.2206168358522556
0.15,978.7556476555308,0.25,45,5.29,2.0510789551187756
0.15,978.7556476555308,0.2708333333333333,45,5.29,0.8042394249520715
0.15,978.7556476555308,0.29166666666666663,45,5.29,0.3151022083628859
0.15,978.7556476555308,0.3125,45,5.29,0.12341997173308865
0.15,978.7556476555308,0.3333333333333333,45,5.29,0.048335663582534855
0.15,978.7556476555308,0.35416666666666663,45,5.29,0.01892908656084431
0.15,978.7556476555308,0.375,45,5.29,0.0074128240267202486
0.15,978.7556476555308,0.3958333333333333,45,5.29,0.0029029169745195703
0.15,978.7556476555308,0.41666666666666663,45,5.29,0.001136800672300596
0.15,978.7556476555308,0.4375,45,5.29,4.451778542611952e-4
0.15,978.7556476555308,0.4583333333333333,45,5.29,1.7433420084278219e-4
0.15,978.7556476555308,0.47916666666666663,45,5.29,6.827026137041988e-5
0.15,978.7556476555308,0.5,45,5.29,2.6735019621900368e-5
0.15,1038.938033757327,0,45,5.29,1032.5425137563204
0.15,1038.938033757327,0.020833333333333332,45,5.29,1022.7612103563713
0.15,1038.938033757327,0.041666666666666664,45,5.29,998.6047394236863
0.15,1038.938033757327,0.0625,45,5.29,941.8019206317357
0.15,1038.938033757327,0.08333333333333333,45,5.29,822.3521851420751
0.15,1038.938033757327,0.10416666666666666,45,5.29,621.1708225144977
0.15,1038.938033757327,0.125,45,5.29,382.3263476112634
0.15,1038.938033757327,0.14583333333333331,45,5.29,192.91164805984886
0.15,1038.938033757327,0.16666666666666666,45,5.29,85.16632411800227
0.15,1038.938033757327,0.1875,45,5.29,35.102258412170364
0.15,1038.938033757327,0.20833333333333331,45,5.29,14.034734588915407
0.15,1038.938033757327,0.22916666666666666,45,5.29,5.541625638056762
0.15,1038.938033757327,0.25,45,5.29,2.1771970785726804
0.15,1038.938033757327,0.2708333333333333,45,5.29,0.8536910400785741
0.15,1038.938033757327,0.29166666666666663,45,5.29,0.3344774250583384
0.15,1038.938033757327,0.3125,45,5.29,0.1310089020338287
0.15,1038.938033757327,0.3333333333333333,45,5.29,0.05130775940152567
0.15,1038.938033757327,0.35416666666666663,45,5.29,0.020093010977206904
0.15,1038.938033757327,0.375,45,5.29,0.00786862874033735
0.15,1038.938033757327,0.3958333333333333,45,5.29,0.003081413487515919
0.15,1038.938033757327,0.41666666666666663,45,5.29,0.0012067010372640628
0.15,1038.938033757327,0.4375,45,5.29,4.7255124983065376e-4
0.15,1038.938033757327,0.4583333333333333,45,5.29,1.8505377953538044e-4
0.15,1038.938033757327,0.47916666666666663,45,5.29,7.246810915695054e-5
0.15,1038.938033757327,0.5,45,5.29,2.8378920504800386e-5
0.15,1099.1204198591236,0,45,5.29,1092.3544276629366
0.15,1099.1204198591236,0.020833333333333332,45,5.29,1082.0065243709173
0.15,1099.1204198591236,0.041666666666666664,45,5.29,1056.4507456707902
0.15,1099.1204198591236,0.0625,45,5.29,996.3575196927205
0.15,1099.1204198591236,0.08333333333333333,45,5.29,869.9884397692076
0.15,1099.1204198591236,0.10416666666666666,45,5.29,657.15327869674
0.15,1099.1204198591236,0.125,45,5.29,404.473300674111
0.15,1099.1204198591236,0.14583333333333331,45,5.29,204.08640816087672
0.15,1099.1204198591236,0.16666666666666666,45,5.29,90.09973923459387
0.15,1099.1204198591236,0.1875,45,5.29,37.13562094214365
0.15,1099.1204198591236,0.20833333333333331,45,5.29,14.847722263273313
0.15,1099.1204198591236,0.22916666666666666,45,5.29,5.86263444026127
0.15,1099.1204198591236,0.25,45,5.29,2.303315202026586
0.15,1099.1204198591236,0.2708333333333333,45,5.29,0.903142655205077
0.15,1099.1204198591236,0.29166666666666663,45,5.29,0.35385264175379094
0.15,1099.1204198591236,0.3125,45,5.29,0.1385978323345688
0.15,1099.1204198591236,0.3333333333333333,45,5.29,0.05427985522051649
0.15,1099.1204198591236,0.35416666666666663,45,5.29,0.0212569353935695
0.15,1099.1204198591236,0.375,45,5.29,0.008324433453954453
0.15,1099.1204198591236,0.3958333333333333,45,5.29,0.003259910000512268
0.15,1099.1204198591236,0.41666666666666663,45,5.29,0.00127660140222753
0.15,1099.1204198591236,0.4375,45,5.29,4.999246454001124e-4
0.15,1099.1204198591236,0.4583333333333333,45,5.29,1.9577335822797872e-4
0.15,1099.1204198591236,0.47916666666666663,45,5.29,7.666595694348123e-5
0.15,1099.1204198591236,0.5,45,5.29,3.0022821387700415e-5
0.15,1159.3028059609198,0,45,5.29,1152.1663415695525
0.15,1159.3028059609198,0.020833333333333332,45,5.29,1141.251838385463
